row_id,num_sold
70276,144.411375803906
70277,93.65229224599207
70278,80.73639021744802
70279,139.5116591459062
70280,416.69205819070174
70281,268.01442232784115
70282,237.74678448203463
70283,401.5834237689058
70284,144.71264654435163
70285,92.54163761051372
70286,81.17532357966805
70287,141.42472785909683
70288,414.26600891822363
70289,268.3117462213129
70290,239.09088205728898
70291,405.95719410173285
70292,144.89375522753664
70293,94.67669044851462
70294,81.13619325073182
70295,139.8417978531495
70296,417.43033997239195
70297,260.01688632575224
70298,234.76604731837674
70299,400.1623724705022
70300,140.5313484586208
70301,90.52699511729779
70302,81.42595471987546
70303,137.0384724929027
70304,410.96248977391156
70305,267.17040352653413
70306,231.55487622147922
70307,401.23916282582854
70308,142.1794717594248
70309,94.06004621681112
70310,82.2566926061284
70311,136.72577808270708
70312,412.3727229526272
70313,258.8570143740868
70314,232.47537748927726
70315,395.5354319325004
70316,140.70378395035237
70317,91.76973203180498
70318,81.68319249716247
70319,136.74364740063868
70320,413.6420675085327
70321,266.4360556274834
70322,238.26139963099055
70323,400.8495577561513
70324,144.411375803906
70325,93.65229224599207
70326,80.73639021744802
70327,139.5116591459062
70328,416.69205819070174
70329,268.01442232784115
70330,237.74678448203463
70331,401.5834237689058
70332,144.71264654435163
70333,92.54163761051372
70334,81.17532357966805
70335,141.42472785909683
70336,414.26600891822363
70337,268.3117462213129
70338,239.09088205728898
70339,405.95719410173285
70340,144.89375522753664
70341,94.67669044851462
70342,81.13619325073182
70343,139.8417978531495
70344,417.43033997239195
70345,260.01688632575224
70346,234.76604731837674
70347,400.1623724705022
70348,140.5313484586208
70349,90.52699511729779
70350,81.42595471987546
70351,137.0384724929027
70352,410.96248977391156
70353,267.17040352653413
70354,231.55487622147922
70355,401.23916282582854
70356,142.1794717594248
70357,94.06004621681112
70358,82.2566926061284
70359,136.72577808270708
70360,412.3727229526272
70361,258.8570143740868
70362,232.47537748927726
70363,395.5354319325004
70364,140.70378395035237
70365,91.76973203180498
70366,81.68319249716247
70367,136.74364740063868
70368,413.6420675085327
70369,266.4360556274834
70370,238.26139963099055
70371,400.8495577561513
70372,144.411375803906
70373,93.65229224599207
70374,80.73639021744802
70375,139.5116591459062
70376,416.69205819070174
70377,268.01442232784115
70378,237.74678448203463
70379,401.5834237689058
70380,144.71264654435163
70381,92.54163761051372
70382,81.17532357966805
70383,141.42472785909683
70384,414.26600891822363
70385,268.3117462213129
70386,239.09088205728898
70387,405.95719410173285
70388,144.89375522753664
70389,94.67669044851462
70390,81.13619325073182
70391,139.8417978531495
70392,417.43033997239195
70393,260.01688632575224
70394,234.76604731837674
70395,400.1623724705022
70396,140.5313484586208
70397,90.52699511729779
70398,81.42595471987546
70399,137.0384724929027
70400,410.96248977391156
70401,267.17040352653413
70402,231.55487622147922
70403,401.23916282582854
70404,142.1794717594248
70405,94.06004621681112
70406,82.2566926061284
70407,136.72577808270708
70408,412.3727229526272
70409,258.8570143740868
70410,232.47537748927726
70411,395.5354319325004
70412,140.70378395035237
70413,91.76973203180498
70414,81.68319249716247
70415,136.74364740063868
70416,413.6420675085327
70417,266.4360556274834
70418,238.26139963099055
70419,400.8495577561513
70420,144.411375803906
70421,93.65229224599207
70422,80.73639021744802
70423,139.5116591459062
70424,416.69205819070174
70425,268.01442232784115
70426,237.74678448203463
70427,401.5834237689058
70428,144.71264654435163
70429,92.54163761051372
70430,81.17532357966805
70431,141.42472785909683
70432,414.26600891822363
70433,268.3117462213129
70434,239.09088205728898
70435,405.95719410173285
70436,144.89375522753664
70437,94.67669044851462
70438,81.13619325073182
70439,139.8417978531495
70440,417.43033997239195
70441,260.01688632575224
70442,234.76604731837674
70443,400.1623724705022
70444,140.5313484586208
70445,90.52699511729779
70446,81.42595471987546
70447,137.0384724929027
70448,410.96248977391156
70449,267.17040352653413
70450,231.55487622147922
70451,401.23916282582854
70452,142.1794717594248
70453,94.06004621681112
70454,82.2566926061284
70455,136.72577808270708
70456,412.3727229526272
70457,258.8570143740868
70458,232.47537748927726
70459,395.5354319325004
70460,140.70378395035237
70461,91.76973203180498
70462,81.68319249716247
70463,136.74364740063868
70464,413.6420675085327
70465,266.4360556274834
70466,238.26139963099055
70467,400.8495577561513
70468,144.411375803906
70469,93.65229224599207
70470,80.73639021744802
70471,139.5116591459062
70472,416.69205819070174
70473,268.01442232784115
70474,237.74678448203463
70475,401.5834237689058
70476,144.71264654435163
70477,92.54163761051372
70478,81.17532357966805
70479,141.42472785909683
70480,414.26600891822363
70481,268.3117462213129
70482,239.09088205728898
70483,405.95719410173285
70484,144.89375522753664
70485,94.67669044851462
70486,81.13619325073182
70487,139.8417978531495
70488,417.43033997239195
70489,260.01688632575224
70490,234.76604731837674
70491,400.1623724705022
70492,140.5313484586208
70493,90.52699511729779
70494,81.42595471987546
70495,137.0384724929027
70496,410.96248977391156
70497,267.17040352653413
70498,231.55487622147922
70499,401.23916282582854
70500,142.1794717594248
70501,94.06004621681112
70502,82.2566926061284
70503,136.72577808270708
70504,412.3727229526272
70505,258.8570143740868
70506,232.47537748927726
70507,395.5354319325004
70508,140.70378395035237
70509,91.76973203180498
70510,81.68319249716247
70511,136.74364740063868
70512,413.6420675085327
70513,266.4360556274834
70514,238.26139963099055
70515,400.8495577561513
70516,144.411375803906
70517,93.65229224599207
70518,80.73639021744802
70519,139.5116591459062
70520,416.69205819070174
70521,268.01442232784115
70522,237.74678448203463
70523,401.5834237689058
70524,144.71264654435163
70525,92.54163761051372
70526,81.17532357966805
70527,141.42472785909683
70528,414.26600891822363
70529,268.3117462213129
70530,239.09088205728898
70531,405.95719410173285
70532,144.89375522753664
70533,94.67669044851462
70534,81.13619325073182
70535,139.8417978531495
70536,417.43033997239195
70537,260.01688632575224
70538,234.76604731837674
70539,400.1623724705022
70540,140.5313484586208
70541,90.52699511729779
70542,81.42595471987546
70543,137.0384724929027
70544,410.96248977391156
70545,267.17040352653413
70546,231.55487622147922
70547,401.23916282582854
70548,142.1794717594248
70549,94.06004621681112
70550,82.2566926061284
70551,136.72577808270708
70552,412.3727229526272
70553,258.8570143740868
70554,232.47537748927726
70555,395.5354319325004
70556,140.70378395035237
70557,91.76973203180498
70558,81.68319249716247
70559,136.74364740063868
70560,413.6420675085327
70561,266.4360556274834
70562,238.26139963099055
70563,400.8495577561513
70564,144.411375803906
70565,93.65229224599207
70566,80.73639021744802
70567,139.5116591459062
70568,416.69205819070174
70569,268.01442232784115
70570,237.74678448203463
70571,401.5834237689058
70572,144.71264654435163
70573,92.54163761051372
70574,81.17532357966805
70575,141.42472785909683
70576,414.26600891822363
70577,268.3117462213129
70578,239.09088205728898
70579,405.95719410173285
70580,144.89375522753664
70581,94.67669044851462
70582,81.13619325073182
70583,139.8417978531495
70584,417.43033997239195
70585,260.01688632575224
70586,234.76604731837674
70587,400.1623724705022
70588,140.5313484586208
70589,90.52699511729779
70590,81.42595471987546
70591,137.0384724929027
70592,410.96248977391156
70593,267.17040352653413
70594,231.55487622147922
70595,401.23916282582854
70596,142.1794717594248
70597,94.06004621681112
70598,82.2566926061284
70599,136.72577808270708
70600,412.3727229526272
70601,258.8570143740868
70602,232.47537748927726
70603,395.5354319325004
70604,140.70378395035237
70605,91.76973203180498
70606,81.68319249716247
70607,136.74364740063868
70608,413.6420675085327
70609,266.4360556274834
70610,238.26139963099055
70611,400.8495577561513
70612,144.411375803906
70613,93.65229224599207
70614,80.73639021744802
70615,139.5116591459062
70616,416.69205819070174
70617,268.01442232784115
70618,237.74678448203463
70619,401.5834237689058
70620,144.71264654435163
70621,92.54163761051372
70622,81.17532357966805
70623,141.42472785909683
70624,414.26600891822363
70625,268.3117462213129
70626,239.09088205728898
70627,405.95719410173285
70628,144.89375522753664
70629,94.67669044851462
70630,81.13619325073182
70631,139.8417978531495
70632,417.43033997239195
70633,260.01688632575224
70634,234.76604731837674
70635,400.1623724705022
70636,140.5313484586208
70637,90.52699511729779
70638,81.42595471987546
70639,137.0384724929027
70640,410.96248977391156
70641,267.17040352653413
70642,231.55487622147922
70643,401.23916282582854
70644,142.1794717594248
70645,94.06004621681112
70646,82.2566926061284
70647,136.72577808270708
70648,412.3727229526272
70649,258.8570143740868
70650,232.47537748927726
70651,395.5354319325004
70652,140.70378395035237
70653,91.76973203180498
70654,81.68319249716247
70655,136.74364740063868
70656,413.6420675085327
70657,266.4360556274834
70658,238.26139963099055
70659,400.8495577561513
70660,144.411375803906
70661,93.65229224599207
70662,80.73639021744802
70663,139.5116591459062
70664,416.69205819070174
70665,268.01442232784115
70666,237.74678448203463
70667,401.5834237689058
70668,144.71264654435163
70669,92.54163761051372
70670,81.17532357966805
70671,141.42472785909683
70672,414.26600891822363
70673,268.3117462213129
70674,239.09088205728898
70675,405.95719410173285
70676,144.89375522753664
70677,94.67669044851462
70678,81.13619325073182
70679,139.8417978531495
70680,417.43033997239195
70681,260.01688632575224
70682,234.76604731837674
70683,400.1623724705022
70684,140.5313484586208
70685,90.52699511729779
70686,81.42595471987546
70687,137.0384724929027
70688,410.96248977391156
70689,267.17040352653413
70690,231.55487622147922
70691,401.23916282582854
70692,142.1794717594248
70693,94.06004621681112
70694,82.2566926061284
70695,136.72577808270708
70696,412.3727229526272
70697,258.8570143740868
70698,232.47537748927726
70699,395.5354319325004
70700,140.70378395035237
70701,91.76973203180498
70702,81.68319249716247
70703,136.74364740063868
70704,413.6420675085327
70705,266.4360556274834
70706,238.26139963099055
70707,400.8495577561513
70708,144.411375803906
70709,93.65229224599207
70710,80.73639021744802
70711,139.5116591459062
70712,416.69205819070174
70713,268.01442232784115
70714,237.74678448203463
70715,401.5834237689058
70716,144.71264654435163
70717,92.54163761051372
70718,81.17532357966805
70719,141.42472785909683
70720,414.26600891822363
70721,268.3117462213129
70722,239.09088205728898
70723,405.95719410173285
70724,144.89375522753664
70725,94.67669044851462
70726,81.13619325073182
70727,139.8417978531495
70728,417.43033997239195
70729,260.01688632575224
70730,234.76604731837674
70731,400.1623724705022
70732,140.5313484586208
70733,90.52699511729779
70734,81.42595471987546
70735,137.0384724929027
70736,410.96248977391156
70737,267.17040352653413
70738,231.55487622147922
70739,401.23916282582854
70740,142.1794717594248
70741,94.06004621681112
70742,82.2566926061284
70743,136.72577808270708
70744,412.3727229526272
70745,258.8570143740868
70746,232.47537748927726
70747,395.5354319325004
70748,140.70378395035237
70749,91.76973203180498
70750,81.68319249716247
70751,136.74364740063868
70752,413.6420675085327
70753,266.4360556274834
70754,238.26139963099055
70755,400.8495577561513
70756,144.411375803906
70757,93.65229224599207
70758,80.73639021744802
70759,139.5116591459062
70760,416.69205819070174
70761,268.01442232784115
70762,237.74678448203463
70763,401.5834237689058
70764,144.71264654435163
70765,92.54163761051372
70766,81.17532357966805
70767,141.42472785909683
70768,414.26600891822363
70769,268.3117462213129
70770,239.09088205728898
70771,405.95719410173285
70772,144.89375522753664
70773,94.67669044851462
70774,81.13619325073182
70775,139.8417978531495
70776,417.43033997239195
70777,260.01688632575224
70778,234.76604731837674
70779,400.1623724705022
70780,140.5313484586208
70781,90.52699511729779
70782,81.42595471987546
70783,137.0384724929027
70784,410.96248977391156
70785,267.17040352653413
70786,231.55487622147922
70787,401.23916282582854
70788,142.1794717594248
70789,94.06004621681112
70790,82.2566926061284
70791,136.72577808270708
70792,412.3727229526272
70793,258.8570143740868
70794,232.47537748927726
70795,395.5354319325004
70796,140.70378395035237
70797,91.76973203180498
70798,81.68319249716247
70799,136.74364740063868
70800,413.6420675085327
70801,266.4360556274834
70802,238.26139963099055
70803,400.8495577561513
70804,144.411375803906
70805,93.65229224599207
70806,80.73639021744802
70807,139.5116591459062
70808,416.69205819070174
70809,268.01442232784115
70810,237.74678448203463
70811,401.5834237689058
70812,144.71264654435163
70813,92.54163761051372
70814,81.17532357966805
70815,141.42472785909683
70816,414.26600891822363
70817,268.3117462213129
70818,239.09088205728898
70819,405.95719410173285
70820,144.89375522753664
70821,94.67669044851462
70822,81.13619325073182
70823,139.8417978531495
70824,417.43033997239195
70825,260.01688632575224
70826,234.76604731837674
70827,400.1623724705022
70828,140.5313484586208
70829,90.52699511729779
70830,81.42595471987546
70831,137.0384724929027
70832,410.96248977391156
70833,267.17040352653413
70834,231.55487622147922
70835,401.23916282582854
70836,142.1794717594248
70837,94.06004621681112
70838,82.2566926061284
70839,136.72577808270708
70840,412.3727229526272
70841,258.8570143740868
70842,232.47537748927726
70843,395.5354319325004
70844,140.70378395035237
70845,91.76973203180498
70846,81.68319249716247
70847,136.74364740063868
70848,413.6420675085327
70849,266.4360556274834
70850,238.26139963099055
70851,400.8495577561513
70852,144.411375803906
70853,93.65229224599207
70854,80.73639021744802
70855,139.5116591459062
70856,416.69205819070174
70857,268.01442232784115
70858,237.74678448203463
70859,401.5834237689058
70860,144.71264654435163
70861,92.54163761051372
70862,81.17532357966805
70863,141.42472785909683
70864,414.26600891822363
70865,268.3117462213129
70866,239.09088205728898
70867,405.95719410173285
70868,144.89375522753664
70869,94.67669044851462
70870,81.13619325073182
70871,139.8417978531495
70872,417.43033997239195
70873,260.01688632575224
70874,234.76604731837674
70875,400.1623724705022
70876,140.5313484586208
70877,90.52699511729779
70878,81.42595471987546
70879,137.0384724929027
70880,410.96248977391156
70881,267.17040352653413
70882,231.55487622147922
70883,401.23916282582854
70884,142.1794717594248
70885,94.06004621681112
70886,82.2566926061284
70887,136.72577808270708
70888,412.3727229526272
70889,258.8570143740868
70890,232.47537748927726
70891,395.5354319325004
70892,140.70378395035237
70893,91.76973203180498
70894,81.68319249716247
70895,136.74364740063868
70896,413.6420675085327
70897,266.4360556274834
70898,238.26139963099055
70899,400.8495577561513
70900,144.411375803906
70901,93.65229224599207
70902,80.73639021744802
70903,139.5116591459062
70904,416.69205819070174
70905,268.01442232784115
70906,237.74678448203463
70907,401.5834237689058
70908,144.71264654435163
70909,92.54163761051372
70910,81.17532357966805
70911,141.42472785909683
70912,414.26600891822363
70913,268.3117462213129
70914,239.09088205728898
70915,405.95719410173285
70916,144.89375522753664
70917,94.67669044851462
70918,81.13619325073182
70919,139.8417978531495
70920,417.43033997239195
70921,260.01688632575224
70922,234.76604731837674
70923,400.1623724705022
70924,140.5313484586208
70925,90.52699511729779
70926,81.42595471987546
70927,137.0384724929027
70928,410.96248977391156
70929,267.17040352653413
70930,231.55487622147922
70931,401.23916282582854
70932,142.1794717594248
70933,94.06004621681112
70934,82.2566926061284
70935,136.72577808270708
70936,412.3727229526272
70937,258.8570143740868
70938,232.47537748927726
70939,395.5354319325004
70940,140.70378395035237
70941,91.76973203180498
70942,81.68319249716247
70943,136.74364740063868
70944,413.6420675085327
70945,266.4360556274834
70946,238.26139963099055
70947,400.8495577561513
70948,144.411375803906
70949,93.65229224599207
70950,80.73639021744802
70951,139.5116591459062
70952,416.69205819070174
70953,268.01442232784115
70954,237.74678448203463
70955,401.5834237689058
70956,144.71264654435163
70957,92.54163761051372
70958,81.17532357966805
70959,141.42472785909683
70960,414.26600891822363
70961,268.3117462213129
70962,239.09088205728898
70963,405.95719410173285
70964,144.89375522753664
70965,94.67669044851462
70966,81.13619325073182
70967,139.8417978531495
70968,417.43033997239195
70969,260.01688632575224
70970,234.76604731837674
70971,400.1623724705022
70972,140.5313484586208
70973,90.52699511729779
70974,81.42595471987546
70975,137.0384724929027
70976,410.96248977391156
70977,267.17040352653413
70978,231.55487622147922
70979,401.23916282582854
70980,142.1794717594248
70981,94.06004621681112
70982,82.2566926061284
70983,136.72577808270708
70984,412.3727229526272
70985,258.8570143740868
70986,232.47537748927726
70987,395.5354319325004
70988,140.70378395035237
70989,91.76973203180498
70990,81.68319249716247
70991,136.74364740063868
70992,413.6420675085327
70993,266.4360556274834
70994,238.26139963099055
70995,400.8495577561513
70996,144.411375803906
70997,93.65229224599207
70998,80.73639021744802
70999,139.5116591459062
71000,416.69205819070174
71001,268.01442232784115
71002,237.74678448203463
71003,401.5834237689058
71004,144.71264654435163
71005,92.54163761051372
71006,81.17532357966805
71007,141.42472785909683
71008,414.26600891822363
71009,268.3117462213129
71010,239.09088205728898
71011,405.95719410173285
71012,144.89375522753664
71013,94.67669044851462
71014,81.13619325073182
71015,139.8417978531495
71016,417.43033997239195
71017,260.01688632575224
71018,234.76604731837674
71019,400.1623724705022
71020,140.5313484586208
71021,90.52699511729779
71022,81.42595471987546
71023,137.0384724929027
71024,410.96248977391156
71025,267.17040352653413
71026,231.55487622147922
71027,401.23916282582854
71028,142.1794717594248
71029,94.06004621681112
71030,82.2566926061284
71031,136.72577808270708
71032,412.3727229526272
71033,258.8570143740868
71034,232.47537748927726
71035,395.5354319325004
71036,140.70378395035237
71037,91.76973203180498
71038,81.68319249716247
71039,136.74364740063868
71040,413.6420675085327
71041,266.4360556274834
71042,238.26139963099055
71043,400.8495577561513
71044,144.411375803906
71045,93.65229224599207
71046,80.73639021744802
71047,139.5116591459062
71048,416.69205819070174
71049,268.01442232784115
71050,237.74678448203463
71051,401.5834237689058
71052,144.71264654435163
71053,92.54163761051372
71054,81.17532357966805
71055,141.42472785909683
71056,414.26600891822363
71057,268.3117462213129
71058,239.09088205728898
71059,405.95719410173285
71060,144.89375522753664
71061,94.67669044851462
71062,81.13619325073182
71063,139.8417978531495
71064,417.43033997239195
71065,260.01688632575224
71066,234.76604731837674
71067,400.1623724705022
71068,140.5313484586208
71069,90.52699511729779
71070,81.42595471987546
71071,137.0384724929027
71072,410.96248977391156
71073,267.17040352653413
71074,231.55487622147922
71075,401.23916282582854
71076,142.1794717594248
71077,94.06004621681112
71078,82.2566926061284
71079,136.72577808270708
71080,412.3727229526272
71081,258.8570143740868
71082,232.47537748927726
71083,395.5354319325004
71084,140.70378395035237
71085,91.76973203180498
71086,81.68319249716247
71087,136.74364740063868
71088,413.6420675085327
71089,266.4360556274834
71090,238.26139963099055
71091,400.8495577561513
71092,144.411375803906
71093,93.65229224599207
71094,80.73639021744802
71095,139.5116591459062
71096,416.69205819070174
71097,268.01442232784115
71098,237.74678448203463
71099,401.5834237689058
71100,144.71264654435163
71101,92.54163761051372
71102,81.17532357966805
71103,141.42472785909683
71104,414.26600891822363
71105,268.3117462213129
71106,239.09088205728898
71107,405.95719410173285
71108,144.89375522753664
71109,94.67669044851462
71110,81.13619325073182
71111,139.8417978531495
71112,417.43033997239195
71113,260.01688632575224
71114,234.76604731837674
71115,400.1623724705022
71116,140.5313484586208
71117,90.52699511729779
71118,81.42595471987546
71119,137.0384724929027
71120,410.96248977391156
71121,267.17040352653413
71122,231.55487622147922
71123,401.23916282582854
71124,142.1794717594248
71125,94.06004621681112
71126,82.2566926061284
71127,136.72577808270708
71128,412.3727229526272
71129,258.8570143740868
71130,232.47537748927726
71131,395.5354319325004
71132,140.70378395035237
71133,91.76973203180498
71134,81.68319249716247
71135,136.74364740063868
71136,413.6420675085327
71137,266.4360556274834
71138,238.26139963099055
71139,400.8495577561513
71140,144.411375803906
71141,93.65229224599207
71142,80.73639021744802
71143,139.5116591459062
71144,416.69205819070174
71145,268.01442232784115
71146,237.74678448203463
71147,401.5834237689058
71148,144.71264654435163
71149,92.54163761051372
71150,81.17532357966805
71151,141.42472785909683
71152,414.26600891822363
71153,268.3117462213129
71154,239.09088205728898
71155,405.95719410173285
71156,144.89375522753664
71157,94.67669044851462
71158,81.13619325073182
71159,139.8417978531495
71160,417.43033997239195
71161,260.01688632575224
71162,234.76604731837674
71163,400.1623724705022
71164,140.5313484586208
71165,90.52699511729779
71166,81.42595471987546
71167,137.0384724929027
71168,410.96248977391156
71169,267.17040352653413
71170,231.55487622147922
71171,401.23916282582854
71172,142.1794717594248
71173,94.06004621681112
71174,82.2566926061284
71175,136.72577808270708
71176,412.3727229526272
71177,258.8570143740868
71178,232.47537748927726
71179,395.5354319325004
71180,140.70378395035237
71181,91.76973203180498
71182,81.68319249716247
71183,136.74364740063868
71184,413.6420675085327
71185,266.4360556274834
71186,238.26139963099055
71187,400.8495577561513
71188,144.411375803906
71189,93.65229224599207
71190,80.73639021744802
71191,139.5116591459062
71192,416.69205819070174
71193,268.01442232784115
71194,237.74678448203463
71195,401.5834237689058
71196,144.71264654435163
71197,92.54163761051372
71198,81.17532357966805
71199,141.42472785909683
71200,414.26600891822363
71201,268.3117462213129
71202,239.09088205728898
71203,405.95719410173285
71204,144.89375522753664
71205,94.67669044851462
71206,81.13619325073182
71207,139.8417978531495
71208,417.43033997239195
71209,260.01688632575224
71210,234.76604731837674
71211,400.1623724705022
71212,140.5313484586208
71213,90.52699511729779
71214,81.42595471987546
71215,137.0384724929027
71216,410.96248977391156
71217,267.17040352653413
71218,231.55487622147922
71219,401.23916282582854
71220,142.1794717594248
71221,94.06004621681112
71222,82.2566926061284
71223,136.72577808270708
71224,412.3727229526272
71225,258.8570143740868
71226,232.47537748927726
71227,395.5354319325004
71228,140.70378395035237
71229,91.76973203180498
71230,81.68319249716247
71231,136.74364740063868
71232,413.6420675085327
71233,266.4360556274834
71234,238.26139963099055
71235,400.8495577561513
71236,144.411375803906
71237,93.65229224599207
71238,80.73639021744802
71239,139.5116591459062
71240,416.69205819070174
71241,268.01442232784115
71242,237.74678448203463
71243,401.5834237689058
71244,144.71264654435163
71245,92.54163761051372
71246,81.17532357966805
71247,141.42472785909683
71248,414.26600891822363
71249,268.3117462213129
71250,239.09088205728898
71251,405.95719410173285
71252,144.89375522753664
71253,94.67669044851462
71254,81.13619325073182
71255,139.8417978531495
71256,417.43033997239195
71257,260.01688632575224
71258,234.76604731837674
71259,400.1623724705022
71260,140.5313484586208
71261,90.52699511729779
71262,81.42595471987546
71263,137.0384724929027
71264,410.96248977391156
71265,267.17040352653413
71266,231.55487622147922
71267,401.23916282582854
71268,142.1794717594248
71269,94.06004621681112
71270,82.2566926061284
71271,136.72577808270708
71272,412.3727229526272
71273,258.8570143740868
71274,232.47537748927726
71275,395.5354319325004
71276,140.70378395035237
71277,91.76973203180498
71278,81.68319249716247
71279,136.74364740063868
71280,413.6420675085327
71281,266.4360556274834
71282,238.26139963099055
71283,400.8495577561513
71284,144.411375803906
71285,93.65229224599207
71286,80.73639021744802
71287,139.5116591459062
71288,416.69205819070174
71289,268.01442232784115
71290,237.74678448203463
71291,401.5834237689058
71292,144.71264654435163
71293,92.54163761051372
71294,81.17532357966805
71295,141.42472785909683
71296,414.26600891822363
71297,268.3117462213129
71298,239.09088205728898
71299,405.95719410173285
71300,144.89375522753664
71301,94.67669044851462
71302,81.13619325073182
71303,139.8417978531495
71304,417.43033997239195
71305,260.01688632575224
71306,234.76604731837674
71307,400.1623724705022
71308,140.5313484586208
71309,90.52699511729779
71310,81.42595471987546
71311,137.0384724929027
71312,410.96248977391156
71313,267.17040352653413
71314,231.55487622147922
71315,401.23916282582854
71316,142.1794717594248
71317,94.06004621681112
71318,82.2566926061284
71319,136.72577808270708
71320,412.3727229526272
71321,258.8570143740868
71322,232.47537748927726
71323,395.5354319325004
71324,140.70378395035237
71325,91.76973203180498
71326,81.68319249716247
71327,136.74364740063868
71328,413.6420675085327
71329,266.4360556274834
71330,238.26139963099055
71331,400.8495577561513
71332,144.411375803906
71333,93.65229224599207
71334,80.73639021744802
71335,139.5116591459062
71336,416.69205819070174
71337,268.01442232784115
71338,237.74678448203463
71339,401.5834237689058
71340,144.71264654435163
71341,92.54163761051372
71342,81.17532357966805
71343,141.42472785909683
71344,414.26600891822363
71345,268.3117462213129
71346,239.09088205728898
71347,405.95719410173285
71348,144.89375522753664
71349,94.67669044851462
71350,81.13619325073182
71351,139.8417978531495
71352,417.43033997239195
71353,260.01688632575224
71354,234.76604731837674
71355,400.1623724705022
71356,140.5313484586208
71357,90.52699511729779
71358,81.42595471987546
71359,137.0384724929027
71360,410.96248977391156
71361,267.17040352653413
71362,231.55487622147922
71363,401.23916282582854
71364,142.1794717594248
71365,94.06004621681112
71366,82.2566926061284
71367,136.72577808270708
71368,412.3727229526272
71369,258.8570143740868
71370,232.47537748927726
71371,395.5354319325004
71372,140.70378395035237
71373,91.76973203180498
71374,81.68319249716247
71375,136.74364740063868
71376,413.6420675085327
71377,266.4360556274834
71378,238.26139963099055
71379,400.8495577561513
71380,144.411375803906
71381,93.65229224599207
71382,80.73639021744802
71383,139.5116591459062
71384,416.69205819070174
71385,268.01442232784115
71386,237.74678448203463
71387,401.5834237689058
71388,144.71264654435163
71389,92.54163761051372
71390,81.17532357966805
71391,141.42472785909683
71392,414.26600891822363
71393,268.3117462213129
71394,239.09088205728898
71395,405.95719410173285
71396,144.89375522753664
71397,94.67669044851462
71398,81.13619325073182
71399,139.8417978531495
71400,417.43033997239195
